gene_id,Ctr_1,Ctr_2,Ctr_3,TTT_1,TTT_2,TTT_3
ENSG00000203926,0,0,0,0,0,0
ENSG00000223438,0,0,0,0,0,0
ENSG00000196406,0,0,0,0,0,0
ENSG00000165509,0,0,0,0,0,0
ENSG00000236205,0,0,0,0,0,0
ENSG00000250625,0,0,0,0,0,0
ENSG00000275508,0,0,0,0,0,0
ENSG00000201000,0,0,0,0,0,0
ENSG00000189326,0,0,0,0,0,0
ENSG00000202473,0,0,0,0,0,0
ENSG00000199878,0,0,0,0,0,0
ENSG00000227303,0,0,0,0,0,0
ENSG00000226064,0,0,0,0,0,0
ENSG00000235539,0,0,0,0,0,0
ENSG00000230130,0,0,0,0,0,0
ENSG00000189252,0,0,0,0,0,0
ENSG00000179542,0,0,0,0,0,0
ENSG00000213924,0,0,0,0,0,0
ENSG00000268988,0,0,0,0,0,0
ENSG00000225970,0,0,0,0,0,0
ENSG00000235729,0,0,0,0,0,0
ENSG00000224630,0,0,0,0,0,0
ENSG00000235598,0,0,0,0,0,0
ENSG00000215054,0,0,0,0,0,0
ENSG00000201912,0,0,0,0,0,0
ENSG00000233548,0,0,0,0,0,0
ENSG00000234712,0,0,0,0,0,0
ENSG00000203923,0,0,0,0,0,0
ENSG00000231093,0,0,0,0,0,0
ENSG00000270709,0,0,0,0,0,0
ENSG00000279585,0,0,0,0,0,0
ENSG00000185985,0,0,0,0,0,0
ENSG00000252219,0,0,0,0,0,0
ENSG00000216075,0,0,0,0,0,0
ENSG00000216005,0,0,0,0,0,0
ENSG00000215943,0,0,0,0,0,0
ENSG00000216098,0,0,0,0,0,0
ENSG00000216064,0,0,0,0,0,0
ENSG00000216056,0,0,0,0,0,0
ENSG00000201594,0,0,0,0,0,0
ENSG00000234748,0,0,0,0,0,0
ENSG00000226388,0,0,0,0,0,0
ENSG00000235699,0,0,0,0,0,0
ENSG00000224440,0,0,0,0,0,0
ENSG00000225660,0,0,0,0,0,0
ENSG00000271660,0,0,0,0,0,0
ENSG00000216171,0,0,0,0,0,0
ENSG00000207871,0,0,0,0,0,0
ENSG00000207873,0,0,0,0,0,0
ENSG00000207984,0,0,0,0,0,0
ENSG00000207731,0,0,0,0,0,0
ENSG00000207969,0,0,0,0,0,0
ENSG00000207589,0,0,0,0,0,0
ENSG00000252583,0,0,0,0,0,0
ENSG00000212013,0,0,0,0,0,0
ENSG00000212014,0,0,0,0,0,0
ENSG00000208000,0,0,0,0,0,0
ENSG00000207641,0,0,0,0,0,0
ENSG00000207868,0,0,0,0,0,0
ENSG00000207866,0,0,0,0,0,0
ENSG00000207867,0,0,0,0,0,0
ENSG00000274579,0,0,0,0,0,0
ENSG00000228855,0,0,0,0,0,0
ENSG00000227505,0,0,0,0,0,0
ENSG00000271175,0,0,0,0,0,0
ENSG00000202051,0,0,0,0,0,0
ENSG00000274086,0,0,0,0,0,0
ENSG00000176988,0,0,0,0,0,0
ENSG00000201285,0,0,0,0,0,0
ENSG00000233467,0,0,0,0,0,0
ENSG00000176970,0,0,0,0,0,0
ENSG00000237741,0,0,0,0,0,0
ENSG00000223516,0,0,0,0,0,0
ENSG00000222313,0,0,0,0,0,0
ENSG00000229322,0,0,0,0,0,0
ENSG00000228833,0,0,0,0,0,0
ENSG00000223377,0,0,0,0,0,0
ENSG00000231694,0,0,0,0,0,0
ENSG00000171116,0,0,0,0,0,0
ENSG00000123584,0,0,0,0,0,0
ENSG00000224732,0,0,0,0,0,0
ENSG00000229829,0,0,0,0,0,0
ENSG00000252454,0,0,0,0,0,0
ENSG00000222796,0,0,0,0,0,0
ENSG00000230508,0,0,0,0,0,0
ENSG00000270916,0,0,0,0,0,0
ENSG00000212595,0,0,0,0,0,0
ENSG00000265789,0,0,0,0,0,0
ENSG00000234696,0,0,0,0,0,0
ENSG00000269993,0,0,0,0,0,0
ENSG00000228717,0,0,0,0,0,0
ENSG00000278724,0,0,0,0,0,0
ENSG00000166049,0,0,0,0,0,0
ENSG00000239429,0,0,0,0,0,0
ENSG00000130032,0,0,0,0,0,0
ENSG00000147378,0,0,0,0,0,0
ENSG00000229967,0,0,0,0,0,0
ENSG00000284363,0,0,0,0,0,0
ENSG00000283751,0,0,0,0,0,0
ENSG00000228965,0,0,0,0,0,0
ENSG00000124260,0,0,0,0,0,0
ENSG00000231937,0,0,0,0,0,0
ENSG00000252205,0,0,0,0,0,0
ENSG00000207957,0,0,0,0,0,0
ENSG00000211583,0,0,0,0,0,0
ENSG00000207818,0,0,0,0,0,0
ENSG00000223940,0,0,0,0,0,0
ENSG00000269475,0,0,0,0,0,0
ENSG00000221867,0,0,0,0,0,0
ENSG00000268902,0,0,0,0,0,0
ENSG00000242599,0,0,0,0,0,0
ENSG00000231447,0,0,0,0,0,0
ENSG00000268916,0,0,0,0,0,0
ENSG00000197172,0,0,0,0,0,0
ENSG00000234200,0,0,0,0,0,0
ENSG00000229979,0,0,0,0,0,0
ENSG00000183837,0,0,0,0,0,0
ENSG00000224931,0,0,0,0,0,0
ENSG00000235219,0,0,0,0,0,0
ENSG00000273877,0,0,0,0,0,0
ENSG00000231600,0,0,0,0,0,0
ENSG00000278803,0,0,0,0,0,0
ENSG00000232249,0,0,0,0,0,0
ENSG00000265170,0,0,0,0,0,0
ENSG00000224963,0,0,0,0,0,0
ENSG00000217889,0,0,0,0,0,0
ENSG00000237793,0,0,0,0,0,0
ENSG00000265176,0,0,0,0,0,0
ENSG00000283694,0,0,0,0,0,0
ENSG00000102076,0,0,0,0,0,0
ENSG00000277008,0,0,0,0,0,0
ENSG00000268221,0,0,0,0,0,0
ENSG00000274962,0,0,0,0,0,0
ENSG00000166160,0,0,0,0,0,0
ENSG00000277009,0,0,0,0,0,0
ENSG00000269433,0,0,0,0,0,0
ENSG00000278057,0,0,0,0,0,0
ENSG00000207165,0,0,0,0,0,0
ENSG00000276350,0,0,0,0,0,0
ENSG00000264484,0,0,0,0,0,0
ENSG00000273041,0,0,0,0,0,0
ENSG00000268651,0,0,0,0,0,0
ENSG00000184033,0,0,0,0,0,0
ENSG00000273773,0,0,0,0,0,0
ENSG00000126890,0,0,0,0,0,0
ENSG00000237619,0,0,0,0,0,0
ENSG00000206948,0,0,0,0,0,0
ENSG00000284450,0,0,0,0,0,0
ENSG00000206693,0,0,0,0,0,0
ENSG00000203870,0,0,0,0,0,0
ENSG00000221533,0,0,0,0,0,0
ENSG00000224069,0,0,0,0,0,0
ENSG00000237859,0,0,0,0,0,0
ENSG00000233688,0,0,0,0,0,0
ENSG00000182712,0,0,0,0,0,0
ENSG00000224978,0,0,0,0,0,0
ENSG00000230491,0,0,0,0,0,0
ENSG00000277858,0,0,0,0,0,0
ENSG00000221190,0,0,0,0,0,0
ENSG00000221603,0,0,0,0,0,0
ENSG00000225393,0,0,0,0,0,0
ENSG00000237801,0,0,0,0,0,0
ENSG00000237040,0,0,0,0,0,0
ENSG00000228410,0,0,0,0,0,0
ENSG00000223484,0,0,0,0,0,0
ENSG00000270726,0,0,0,0,0,0
ENSG00000254193,0,0,0,0,0,0
ENSG00000253612,0,0,0,0,0,0
ENSG00000176269,0,0,0,0,0,0
ENSG00000255464,0,0,0,0,0,0
ENSG00000254104,0,0,0,0,0,0
ENSG00000272293,0,0,0,0,0,0
ENSG00000198010,0,0,0,0,0,0
ENSG00000282375,0,0,0,0,0,0
ENSG00000282759,0,0,0,0,0,0
ENSG00000282692,0,0,0,0,0,0
ENSG00000254160,0,0,0,0,0,0
ENSG00000275427,0,0,0,0,0,0
ENSG00000260721,0,0,0,0,0,0
ENSG00000282160,0,0,0,0,0,0
ENSG00000281961,0,0,0,0,0,0
ENSG00000253267,0,0,0,0,0,0
ENSG00000283576,0,0,0,0,0,0
ENSG00000254265,0,0,0,0,0,0
ENSG00000283239,0,0,0,0,0,0
ENSG00000283858,0,0,0,0,0,0
ENSG00000285957,0,0,0,0,0,0
ENSG00000270988,0,0,0,0,0,0
ENSG00000253805,0,0,0,0,0,0
ENSG00000036448,0,0,0,0,0,0
ENSG00000273593,0,0,0,0,0,0
ENSG00000253444,0,0,0,0,0,0
ENSG00000282686,0,0,0,0,0,0
ENSG00000282142,0,0,0,0,0,0
ENSG00000253855,0,0,0,0,0,0
ENSG00000277526,0,0,0,0,0,0
ENSG00000254319,0,0,0,0,0,0
ENSG00000253853,0,0,0,0,0,0
ENSG00000253162,0,0,0,0,0,0
ENSG00000285861,0,0,0,0,0,0
ENSG00000222546,0,0,0,0,0,0
ENSG00000285977,0,0,0,0,0,0
ENSG00000253262,0,0,0,0,0,0
ENSG00000273876,0,0,0,0,0,0
ENSG00000206661,0,0,0,0,0,0
ENSG00000242079,0,0,0,0,0,0
ENSG00000278256,0,0,0,0,0,0
ENSG00000271248,0,0,0,0,0,0
ENSG00000240486,0,0,0,0,0,0
ENSG00000253510,0,0,0,0,0,0
ENSG00000254007,0,0,0,0,0,0
ENSG00000275461,0,0,0,0,0,0
ENSG00000253571,0,0,0,0,0,0
ENSG00000222589,0,0,0,0,0,0
ENSG00000253189,0,0,0,0,0,0
ENSG00000266038,0,0,0,0,0,0
ENSG00000283386,0,0,0,0,0,0
ENSG00000245857,0,0,0,0,0,0
ENSG00000250752,0,0,0,0,0,0
ENSG00000164822,0,0,0,0,0,0
ENSG00000254625,0,0,0,0,0,0
ENSG00000164821,0,0,0,0,0,0
ENSG00000223629,0,0,0,0,0,0
ENSG00000233238,0,0,0,0,0,0
ENSG00000233531,0,0,0,0,0,0
ENSG00000206047,0,0,0,0,0,0
ENSG00000215378,0,0,0,0,0,0
ENSG00000240247,0,0,0,0,0,0
ENSG00000232039,0,0,0,0,0,0
ENSG00000239839,0,0,0,0,0,0
ENSG00000234178,0,0,0,0,0,0
ENSG00000206042,0,0,0,0,0,0
ENSG00000255273,0,0,0,0,0,0
ENSG00000234120,0,0,0,0,0,0
ENSG00000228744,0,0,0,0,0,0
ENSG00000254683,0,0,0,0,0,0
ENSG00000230106,0,0,0,0,0,0
ENSG00000214268,0,0,0,0,0,0
ENSG00000231930,0,0,0,0,0,0
ENSG00000284728,0,0,0,0,0,0
ENSG00000255025,0,0,0,0,0,0
ENSG00000177306,0,0,0,0,0,0
ENSG00000230045,0,0,0,0,0,0
ENSG00000233132,0,0,0,0,0,0
ENSG00000249005,0,0,0,0,0,0
ENSG00000223885,0,0,0,0,0,0
ENSG00000215373,0,0,0,0,0,0
ENSG00000233295,0,0,0,0,0,0
ENSG00000230549,0,0,0,0,0,0
ENSG00000236125,0,0,0,0,0,0
ENSG00000235778,0,0,0,0,0,0
ENSG00000215372,0,0,0,0,0,0
ENSG00000215371,0,0,0,0,0,0
ENSG00000177257,0,0,0,0,0,0
ENSG00000255128,0,0,0,0,0,0
ENSG00000177243,0,0,0,0,0,0
ENSG00000164871,0,0,0,0,0,0
ENSG00000177023,0,0,0,0,0,0
ENSG00000187082,0,0,0,0,0,0
ENSG00000186599,0,0,0,0,0,0
ENSG00000198129,0,0,0,0,0,0
ENSG00000285659,0,0,0,0,0,0
ENSG00000255251,0,0,0,0,0,0
ENSG00000285927,0,0,0,0,0,0
ENSG00000248944,0,0,0,0,0,0
ENSG00000285975,0,0,0,0,0,0
ENSG00000234749,0,0,0,0,0,0
ENSG00000285687,0,0,0,0,0,0
ENSG00000285765,0,0,0,0,0,0
ENSG00000233176,0,0,0,0,0,0
ENSG00000254796,0,0,0,0,0,0
ENSG00000284617,0,0,0,0,0,0
ENSG00000284655,0,0,0,0,0,0
ENSG00000284698,0,0,0,0,0,0
ENSG00000254889,0,0,0,0,0,0
ENSG00000254715,0,0,0,0,0,0
ENSG00000285814,0,0,0,0,0,0
ENSG00000285913,0,0,0,0,0,0
ENSG00000285620,0,0,0,0,0,0
ENSG00000285937,0,0,0,0,0,0
ENSG00000285720,0,0,0,0,0,0
ENSG00000285657,0,0,0,0,0,0
ENSG00000285607,0,0,0,0,0,0
ENSG00000285950,0,0,0,0,0,0
ENSG00000285862,0,0,0,0,0,0
ENSG00000255378,0,0,0,0,0,0
ENSG00000254776,0,0,0,0,0,0
ENSG00000186572,0,0,0,0,0,0
ENSG00000186562,0,0,0,0,0,0
ENSG00000186579,0,0,0,0,0,0
ENSG00000176782,0,0,0,0,0,0
ENSG00000178287,0,0,0,0,0,0
ENSG00000176797,0,0,0,0,0,0
ENSG00000254543,0,0,0,0,0,0
ENSG00000171711,0,0,0,0,0,0
ENSG00000215356,0,0,0,0,0,0
ENSG00000229907,0,0,0,0,0,0
ENSG00000225725,0,0,0,0,0,0
ENSG00000255211,0,0,0,0,0,0
ENSG00000225327,0,0,0,0,0,0
ENSG00000205989,0,0,0,0,0,0
ENSG00000233115,0,0,0,0,0,0
ENSG00000254229,0,0,0,0,0,0
ENSG00000227013,0,0,0,0,0,0
ENSG00000253881,0,0,0,0,0,0
ENSG00000284603,0,0,0,0,0,0
ENSG00000284661,0,0,0,0,0,0
ENSG00000255459,0,0,0,0,0,0
ENSG00000221305,0,0,0,0,0,0
ENSG00000244427,0,0,0,0,0,0
ENSG00000254311,0,0,0,0,0,0
ENSG00000249188,0,0,0,0,0,0
ENSG00000253505,0,0,0,0,0,0
ENSG00000253343,0,0,0,0,0,0
ENSG00000263616,0,0,0,0,0,0
ENSG00000284717,0,0,0,0,0,0
ENSG00000254367,0,0,0,0,0,0
ENSG00000200713,0,0,0,0,0,0
ENSG00000270966,0,0,0,0,0,0
ENSG00000207244,0,0,0,0,0,0
ENSG00000263407,0,0,0,0,0,0
ENSG00000239078,0,0,0,0,0,0
ENSG00000197334,0,0,0,0,0,0
ENSG00000279949,0,0,0,0,0,0
ENSG00000253252,0,0,0,0,0,0
ENSG00000254091,0,0,0,0,0,0
ENSG00000253887,0,0,0,0,0,0
ENSG00000207415,0,0,0,0,0,0
ENSG00000253735,0,0,0,0,0,0
ENSG00000201815,0,0,0,0,0,0
ENSG00000254237,0,0,0,0,0,0
ENSG00000249050,0,0,0,0,0,0
ENSG00000253230,0,0,0,0,0,0
ENSG00000284321,0,0,0,0,0,0
ENSG00000184647,0,0,0,0,0,0
ENSG00000263762,0,0,0,0,0,0
ENSG00000171060,0,0,0,0,0,0
ENSG00000212433,0,0,0,0,0,0
ENSG00000258724,0,0,0,0,0,0
ENSG00000207600,0,0,0,0,0,0
ENSG00000254839,0,0,0,0,0,0
ENSG00000254936,0,0,0,0,0,0
ENSG00000254556,0,0,0,0,0,0
ENSG00000270076,0,0,0,0,0,0
ENSG00000236827,0,0,0,0,0,0
ENSG00000239315,0,0,0,0,0,0
ENSG00000249316,0,0,0,0,0,0
ENSG00000177710,0,0,0,0,0,0
ENSG00000242483,0,0,0,0,0,0
ENSG00000199368,0,0,0,0,0,0
ENSG00000284957,0,0,0,0,0,0
ENSG00000170983,0,0,0,0,0,0
ENSG00000255394,0,0,0,0,0,0
ENSG00000255144,0,0,0,0,0,0
ENSG00000254948,0,0,0,0,0,0
ENSG00000205884,0,0,0,0,0,0
ENSG00000205883,0,0,0,0,0,0
ENSG00000255016,0,0,0,0,0,0
ENSG00000254817,0,0,0,0,0,0
ENSG00000254700,0,0,0,0,0,0
ENSG00000233050,0,0,0,0,0,0
ENSG00000252029,0,0,0,0,0,0
ENSG00000255544,0,0,0,0,0,0
ENSG00000215343,0,0,0,0,0,0
ENSG00000254923,0,0,0,0,0,0
ENSG00000226430,0,0,0,0,0,0
ENSG00000237215,0,0,0,0,0,0
ENSG00000232948,0,0,0,0,0,0
ENSG00000252535,0,0,0,0,0,0
ENSG00000254623,0,0,0,0,0,0
ENSG00000215339,0,0,0,0,0,0
ENSG00000270074,0,0,0,0,0,0
ENSG00000255549,0,0,0,0,0,0
ENSG00000284746,0,0,0,0,0,0
ENSG00000284663,0,0,0,0,0,0
ENSG00000244289,0,0,0,0,0,0
ENSG00000255253,0,0,0,0,0,0
ENSG00000284724,0,0,0,0,0,0
ENSG00000284613,0,0,0,0,0,0
ENSG00000254581,0,0,0,0,0,0
ENSG00000177400,0,0,0,0,0,0
ENSG00000254917,0,0,0,0,0,0
ENSG00000254724,0,0,0,0,0,0
ENSG00000264512,0,0,0,0,0,0
ENSG00000266206,0,0,0,0,0,0
ENSG00000283523,0,0,0,0,0,0
ENSG00000254813,0,0,0,0,0,0
ENSG00000255494,0,0,0,0,0,0
ENSG00000250305,0,0,0,0,0,0
ENSG00000206996,0,0,0,0,0,0
ENSG00000200630,0,0,0,0,0,0
ENSG00000253932,0,0,0,0,0,0
ENSG00000253257,0,0,0,0,0,0
ENSG00000252179,0,0,0,0,0,0
ENSG00000164743,0,0,0,0,0,0
ENSG00000254491,0,0,0,0,0,0
ENSG00000255457,0,0,0,0,0,0
ENSG00000255413,0,0,0,0,0,0
ENSG00000254753,0,0,0,0,0,0
ENSG00000254425,0,0,0,0,0,0
ENSG00000255437,0,0,0,0,0,0
ENSG00000254575,0,0,0,0,0,0
ENSG00000214366,0,0,0,0,0,0
ENSG00000252264,0,0,0,0,0,0
ENSG00000206950,0,0,0,0,0,0
ENSG00000252035,0,0,0,0,0,0
ENSG00000255365,0,0,0,0,0,0
ENSG00000199127,0,0,0,0,0,0
ENSG00000255076,0,0,0,0,0,0
ENSG00000249368,0,0,0,0,0,0
ENSG00000248423,0,0,0,0,0,0
ENSG00000250483,0,0,0,0,0,0
ENSG00000226836,0,0,0,0,0,0
ENSG00000253648,0,0,0,0,0,0
ENSG00000253951,0,0,0,0,0,0
ENSG00000253934,0,0,0,0,0,0
ENSG00000253184,0,0,0,0,0,0
ENSG00000264092,0,0,0,0,0,0
ENSG00000155970,0,0,0,0,0,0
ENSG00000249258,0,0,0,0,0,0
ENSG00000244113,0,0,0,0,0,0
ENSG00000214607,0,0,0,0,0,0
ENSG00000279271,0,0,0,0,0,0
ENSG00000280453,0,0,0,0,0,0
ENSG00000279903,0,0,0,0,0,0
ENSG00000277466,0,0,0,0,0,0
ENSG00000265520,0,0,0,0,0,0
ENSG00000253168,0,0,0,0,0,0
ENSG00000212280,0,0,0,0,0,0
ENSG00000253944,0,0,0,0,0,0
ENSG00000253671,0,0,0,0,0,0
ENSG00000104760,0,0,0,0,0,0
ENSG00000253215,0,0,0,0,0,0
ENSG00000254054,0,0,0,0,0,0
ENSG00000254015,0,0,0,0,0,0
ENSG00000253937,0,0,0,0,0,0
ENSG00000244593,0,0,0,0,0,0
ENSG00000271654,0,0,0,0,0,0
ENSG00000285624,0,0,0,0,0,0
ENSG00000283402,0,0,0,0,0,0
ENSG00000253557,0,0,0,0,0,0
ENSG00000254242,0,0,0,0,0,0
ENSG00000250316,0,0,0,0,0,0
ENSG00000254201,0,0,0,0,0,0
ENSG00000253280,0,0,0,0,0,0
ENSG00000279919,0,0,0,0,0,0
ENSG00000279858,0,0,0,0,0,0
ENSG00000253270,0,0,0,0,0,0
ENSG00000253775,0,0,0,0,0,0
ENSG00000242709,0,0,0,0,0,0
ENSG00000253733,0,0,0,0,0,0
ENSG00000274467,0,0,0,0,0,0
ENSG00000253164,0,0,0,0,0,0
ENSG00000253178,0,0,0,0,0,0
ENSG00000253866,0,0,0,0,0,0
ENSG00000254260,0,0,0,0,0,0
ENSG00000254092,0,0,0,0,0,0
ENSG00000253147,0,0,0,0,0,0
ENSG00000254026,0,0,0,0,0,0
ENSG00000254040,0,0,0,0,0,0
ENSG00000280215,0,0,0,0,0,0
ENSG00000254334,0,0,0,0,0,0
ENSG00000168546,0,0,0,0,0,0
ENSG00000273484,0,0,0,0,0,0
ENSG00000254230,0,0,0,0,0,0
ENSG00000253142,0,0,0,0,0,0
ENSG00000240116,0,0,0,0,0,0
ENSG00000250714,0,0,0,0,0,0
ENSG00000252067,0,0,0,0,0,0
ENSG00000253488,0,0,0,0,0,0
ENSG00000180053,0,0,0,0,0,0
ENSG00000253471,0,0,0,0,0,0
ENSG00000254002,0,0,0,0,0,0
ENSG00000271118,0,0,0,0,0,0
ENSG00000207027,0,0,0,0,0,0
ENSG00000207201,0,0,0,0,0,0
ENSG00000253891,0,0,0,0,0,0
ENSG00000042980,0,0,0,0,0,0
ENSG00000253535,0,0,0,0,0,0
ENSG00000134028,0,0,0,0,0,0
ENSG00000069206,0,0,0,0,0,0
ENSG00000253643,0,0,0,0,0,0
ENSG00000272163,0,0,0,0,0,0
ENSG00000104722,0,0,0,0,0,0
ENSG00000283327,0,0,0,0,0,0
ENSG00000272157,0,0,0,0,0,0
ENSG00000253832,0,0,0,0,0,0
ENSG00000253670,0,0,0,0,0,0
ENSG00000253342,0,0,0,0,0,0
ENSG00000285890,0,0,0,0,0,0
ENSG00000254178,0,0,0,0,0,0
ENSG00000199620,0,0,0,0,0,0
ENSG00000249213,0,0,0,0,0,0
ENSG00000253430,0,0,0,0,0,0
ENSG00000251203,0,0,0,0,0,0
ENSG00000253208,0,0,0,0,0,0
ENSG00000120907,0,0,0,0,0,0
ENSG00000240519,0,0,0,0,0,0
ENSG00000253813,0,0,0,0,0,0
ENSG00000275115,0,0,0,0,0,0
ENSG00000215288,0,0,0,0,0,0
ENSG00000221616,0,0,0,0,0,0
ENSG00000253899,0,0,0,0,0,0
ENSG00000253903,0,0,0,0,0,0
ENSG00000253888,0,0,0,0,0,0
ENSG00000120903,0,0,0,0,0,0
ENSG00000284280,0,0,0,0,0,0
ENSG00000222862,0,0,0,0,0,0
ENSG00000253560,0,0,0,0,0,0
ENSG00000265075,0,0,0,0,0,0
ENSG00000284351,0,0,0,0,0,0
ENSG00000168079,0,0,0,0,0,0
ENSG00000265847,0,0,0,0,0,0
ENSG00000253290,0,0,0,0,0,0
ENSG00000253615,0,0,0,0,0,0
ENSG00000253397,0,0,0,0,0,0
ENSG00000250516,0,0,0,0,0,0
ENSG00000253907,0,0,0,0,0,0
ENSG00000253690,0,0,0,0,0,0
ENSG00000239198,0,0,0,0,0,0
ENSG00000273710,0,0,0,0,0,0
ENSG00000259607,0,0,0,0,0,0
ENSG00000248964,0,0,0,0,0,0
ENSG00000254086,0,0,0,0,0,0
ENSG00000253604,0,0,0,0,0,0
ENSG00000253279,0,0,0,0,0,0
ENSG00000264788,0,0,0,0,0,0
ENSG00000239175,0,0,0,0,0,0
ENSG00000254316,0,0,0,0,0,0
ENSG00000253346,0,0,0,0,0,0
ENSG00000254152,0,0,0,0,0,0
ENSG00000254172,0,0,0,0,0,0
ENSG00000253793,0,0,0,0,0,0
ENSG00000253377,0,0,0,0,0,0
ENSG00000253275,0,0,0,0,0,0
ENSG00000222468,0,0,0,0,0,0
ENSG00000253974,0,0,0,0,0,0
ENSG00000252261,0,0,0,0,0,0
ENSG00000200246,0,0,0,0,0,0
ENSG00000212407,0,0,0,0,0,0
ENSG00000253393,0,0,0,0,0,0
ENSG00000253993,0,0,0,0,0,0
ENSG00000252735,0,0,0,0,0,0
ENSG00000239039,0,0,0,0,0,0
ENSG00000253232,0,0,0,0,0,0
ENSG00000252505,0,0,0,0,0,0
ENSG00000253995,0,0,0,0,0,0
ENSG00000240189,0,0,0,0,0,0
ENSG00000253684,0,0,0,0,0,0
ENSG00000263794,0,0,0,0,0,0
ENSG00000253569,0,0,0,0,0,0
ENSG00000240738,0,0,0,0,0,0
ENSG00000188512,0,0,0,0,0,0
ENSG00000254194,0,0,0,0,0,0
ENSG00000254302,0,0,0,0,0,0
ENSG00000253108,0,0,0,0,0,0
ENSG00000254033,0,0,0,0,0,0
ENSG00000215264,0,0,0,0,0,0
ENSG00000254344,0,0,0,0,0,0
ENSG00000156687,0,0,0,0,0,0
ENSG00000279099,0,0,0,0,0,0
ENSG00000253452,0,0,0,0,0,0
ENSG00000253524,0,0,0,0,0,0
ENSG00000254309,0,0,0,0,0,0
ENSG00000253504,0,0,0,0,0,0
ENSG00000254384,0,0,0,0,0,0
ENSG00000253685,0,0,0,0,0,0
ENSG00000253610,0,0,0,0,0,0
ENSG00000206871,0,0,0,0,0,0
ENSG00000254320,0,0,0,0,0,0
ENSG00000253363,0,0,0,0,0,0
ENSG00000244708,0,0,0,0,0,0
ENSG00000199985,0,0,0,0,0,0
ENSG00000215262,0,0,0,0,0,0
ENSG00000274489,0,0,0,0,0,0
ENSG00000219491,0,0,0,0,0,0
ENSG00000243503,0,0,0,0,0,0
ENSG00000254038,0,0,0,0,0,0
ENSG00000253650,0,0,0,0,0,0
ENSG00000253123,0,0,0,0,0,0
ENSG00000253344,0,0,0,0,0,0
ENSG00000223215,0,0,0,0,0,0
ENSG00000280064,0,0,0,0,0,0
ENSG00000169154,0,0,0,0,0,0
ENSG00000285880,0,0,0,0,0,0
ENSG00000188778,0,0,0,0,0,0
ENSG00000270865,0,0,0,0,0,0
ENSG00000254321,0,0,0,0,0,0
ENSG00000207258,0,0,0,0,0,0
ENSG00000253645,0,0,0,0,0,0
ENSG00000253160,0,0,0,0,0,0
ENSG00000196115,0,0,0,0,0,0
ENSG00000197475,0,0,0,0,0,0
ENSG00000254067,0,0,0,0,0,0
ENSG00000168619,0,0,0,0,0,0
ENSG00000104755,0,0,0,0,0,0
ENSG00000253332,0,0,0,0,0,0
ENSG00000253233,0,0,0,0,0,0
ENSG00000131203,0,0,0,0,0,0
ENSG00000253939,0,0,0,0,0,0
ENSG00000253838,0,0,0,0,0,0
ENSG00000254287,0,0,0,0,0,0
ENSG00000188676,0,0,0,0,0,0
ENSG00000253790,0,0,0,0,0,0
ENSG00000253381,0,0,0,0,0,0
ENSG00000253665,0,0,0,0,0,0
ENSG00000176907,0,0,0,0,0,0
ENSG00000254143,0,0,0,0,0,0
ENSG00000253802,0,0,0,0,0,0
ENSG00000253354,0,0,0,0,0,0
ENSG00000272479,0,0,0,0,0,0
ENSG00000165061,0,0,0,0,0,0
ENSG00000254383,0,0,0,0,0,0
ENSG00000206867,0,0,0,0,0,0
ENSG00000263372,0,0,0,0,0,0
ENSG00000239281,0,0,0,0,0,0
ENSG00000253509,0,0,0,0,0,0
ENSG00000206852,0,0,0,0,0,0
ENSG00000238936,0,0,0,0,0,0
ENSG00000253396,0,0,0,0,0,0
ENSG00000253943,0,0,0,0,0,0
ENSG00000264578,0,0,0,0,0,0
ENSG00000165066,0,0,0,0,0,0
ENSG00000274705,0,0,0,0,0,0
ENSG00000283450,0,0,0,0,0,0
ENSG00000253389,0,0,0,0,0,0
ENSG00000241834,0,0,0,0,0,0
ENSG00000244235,0,0,0,0,0,0
ENSG00000147432,0,0,0,0,0,0
ENSG00000255101,0,0,0,0,0,0
ENSG00000255361,0,0,0,0,0,0
ENSG00000284062,0,0,0,0,0,0
ENSG00000254673,0,0,0,0,0,0
ENSG00000253611,0,0,0,0,0,0
ENSG00000253884,0,0,0,0,0,0
ENSG00000255166,0,0,0,0,0,0
ENSG00000253312,0,0,0,0,0,0
ENSG00000253186,0,0,0,0,0,0
ENSG00000253606,0,0,0,0,0,0
ENSG00000234713,0,0,0,0,0,0
ENSG00000253707,0,0,0,0,0,0
ENSG00000188877,0,0,0,0,0,0
ENSG00000238509,0,0,0,0,0,0
ENSG00000255497,0,0,0,0,0,0
ENSG00000254342,0,0,0,0,0,0
ENSG00000201329,0,0,0,0,0,0
ENSG00000250637,0,0,0,0,0,0
ENSG00000254069,0,0,0,0,0,0
ENSG00000253319,0,0,0,0,0,0
ENSG00000253418,0,0,0,0,0,0
ENSG00000254145,0,0,0,0,0,0
ENSG00000253748,0,0,0,0,0,0
ENSG00000253195,0,0,0,0,0,0
ENSG00000253845,0,0,0,0,0,0
ENSG00000253198,0,0,0,0,0,0
ENSG00000276685,0,0,0,0,0,0
ENSG00000253425,0,0,0,0,0,0
ENSG00000248498,0,0,0,0,0,0
ENSG00000254070,0,0,0,0,0,0
ENSG00000251470,0,0,0,0,0,0
ENSG00000228984,0,0,0,0,0,0
ENSG00000250857,0,0,0,0,0,0
ENSG00000253314,0,0,0,0,0,0
ENSG00000253828,0,0,0,0,0,0
