"","Ctr_1.bam","Ctr_2.bam","Ctr_3.bam","TTT_1.bam","TTT_2.bam","TTT_3.bam"
"ENSG00000204599",6.78817483097878,7.62987884973167,8.92131253151195,8.19771237432558,8.84586138122581,8.66136394417417
"ENSG00000236603",3.86480026873244,3.15368325788909,3.0143683980194,4.58650145701817,5.28688508207373,5.32262588748133
"ENSG00000204592",200.226383153177,186.575970805439,208.387245616614,133.667522347926,122.47520612082,135.315666312196
"ENSG00000204590",132.840122057329,122.84104948068,125.781372244628,119.19631947492,108.9872017407,118.404232242426
"ENSG00000204576",17.763216619751,20.7787034007693,19.4868260073981,26.9127470552618,23.4686118277419,24.8953729009922
"novel.159",4.16209259709648,6.96862268275493,8.49503821260011,5.53543279295296,5.23530571541936,5.44359465765136
"ENSG00000204574",86.2643239469639,83.59803926356,76.6075847415838,101.219342499711,88.8970384288203,104.444436164804
"ENSG00000204569",83.5391442702936,87.438411617925,85.0112784572743,99.3478390316177,73.3200696991982,84.1700702843071
"ENSG00000204568",101.698750661197,86.8280213099464,86.9904092236506,112.132052862961,110.354054957041,111.00094350802
"ENSG00000137343",18.4073499978731,26.501112538068,28.9257573547316,16.9226088241705,21.2249093782765,22.5969662677617
"ENSG00000204564",15.6326215998088,13.7846477885152,17.7817287317508,16.2899879335473,16.0411830295115,20.056622094191
"ENSG00000204560",53.9090088766782,52.2138042616637,48.7779613497684,58.6755876053014,55.550977886765,63.6295731094359
"ENSG00000146112",117.975505639128,111.803158078068,123.254174496793,111.209480730803,104.835062725023,116.928413246351
"ENSG00000137404",13.2047342515025,14.5222027439893,15.4372199777357,14.6820765032133,14.3132742465899,15.992071416478
"ENSG00000137337",29.8778790005854,42.0914983210197,37.9688625487898,47.7365180382753,40.2061163070876,51.2423710440248
"ENSG00000196230",698.290130605722,677.533241856173,605.918496167535,789.669026720404,702.382025415991,728.304577685685
"ENSG00000137312",143.616968960526,125.053714347102,137.595260511613,105.832203160505,112.210912156599,105.363798818096
"ENSG00000137331",768.64931498521,737.04629688408,751.399831579017,816.977161832305,851.704291880415,883.555897321901
"ENSG00000204580",231.36775454931,240.671811850036,248.182998103597,220.626535604839,213.125943015889,237.631052122008
"ENSG00000137411",46.1298596178193,56.7154327830054,60.9572276043922,50.8205448800634,48.6393427550783,58.2827534679206
"ENSG00000204542",4.95487213940057,5.21375054731664,5.115291826942,1.76606665298975,1.44422226632258,1.40323773397235
"ENSG00000204540",3.29498997270138,4.90855539332738,5.05439549566889,2.18781391340522,1.72790878292166,2.37098789533259
"ENSG00000204536",25.4432684358219,25.5600941466011,30.4481656365596,26.5173589986223,28.7297072264885,31.5970427684119
"ENSG00000137310",10.3061340499532,11.4193853450984,9.46937951297002,21.5618286887406,19.2391037620829,21.8711536467415
"ENSG00000204525",307.07820083935,291.537670848247,318.914086877325,278.774939134622,287.632338148138,293.276686400221
"ENSG00000234745",52.5711933990401,51.2473529406977,59.5261638194739,56.9095209523116,60.0125931023687,57.2424220444583
"ENSG00000204520",7.03591843794881,7.57901299073346,8.89086436587539,7.90776113278995,9.25849631446083,9.1936265329223
"ENSG00000206337",5.92107220658368,6.51082995177103,6.48545928058718,6.69523775909549,7.35005974824885,6.89521989969173
"ENSG00000204516",16.8713396346589,15.5649528534526,16.10707962174,18.6095978658323,16.6085560627097,20.1533971103271
"ENSG00000198563",63.0755223345693,101.350224053936,113.358520664911,68.1121825570974,69.7868830833733,92.3233653937671
"ENSG00000204498",21.0086578710584,15.5395199239535,18.5124847070282,19.6112476093191,21.56017526153,18.9437094086267
"ENSG00000204469",303.85753394874,333.400272803775,313.250728068925,340.455475970383,323.892632906166,397.817897581162
"ENSG00000204463",239.815811546988,251.811434970644,228.33079410856,232.488177304024,220.398633714157,242.711740469149
"ENSG00000204444",3.17111816921637,2.49242709091235,3.37974638565811,3.40033728709968,2.81107548266359,3.04841300828476
"ENSG00000204439",15.5582985177178,12.055208582576,14.9500493275507,14.2866884465738,13.6943218467373,13.4033397348394
"ENSG00000204438",18.1348320302061,16.9383310464043,16.5333539406518,19.4003739791113,15.422230629659,18.2662842956746
"ENSG00000204435",10.7768469031962,8.87609239518785,11.5703029418926,11.1235839934579,9.90323839764055,10.9839643314388
"ENSG00000204428",2.79950275876132,3.45887841187836,4.08005419529898,1.79242585676572,1.67632941626728,2.05646909289052
"ENSG00000213722",122.360567482497,105.546657421288,122.523418521516,70.6426661195902,63.3136725682488,65.7344297103945
"ENSG00000213719",552.864633314316,452.985907308569,462.50763601934,445.813213462921,450.313660576046,451.431256520519
"ENSG00000204410",1.31304111694115,3.68777477737031,5.23708448948824,2.95223082290825,3.68792471578802,5.66133844395742
"ENSG00000204396",11.2971084778333,10.2494705881395,13.3362965488131,7.64416909503028,7.16953196495853,9.31459530309233
"ENSG00000204394",148.547066739229,151.707424462165,133.028035666129,174.708802627106,185.659930272433,201.001708514522
"ENSG00000204392",60.647634986263,52.9767921466369,47.7122755524888,57.0149577674155,53.4878032205899,54.5085278386157
"ENSG00000204390",1.41213855972916,1.60227455844365,2.10092342892261,2.10873630207732,2.06317466617512,1.79033779851645
"ENSG00000204389",51.5554446104629,52.0103408256709,57.4861367218244,34.63599376162,53.3330651206267,40.5729255150282
"ENSG00000204388",23.4613195800617,31.1807715659034,32.3359519060262,23.7760018059218,29.8644532928848,29.5647674295554
"ENSG00000204387",70.3839587401851,56.3339388405189,72.1926007242827,101.087546480831,102.256094392304,100.887954321805
"ENSG00000204386",47.1703827670934,45.3469132969052,43.3581878664608,31.5256077160559,30.6123541093733,31.935755324888
"ENSG00000204385",2.6260822338823,3.2045491168873,2.10092342892261,2.34596913606102,1.44422226632258,1.5967877662444
"ENSG00000204371",54.9247576652553,55.2403228720573,60.3178161260245,60.3098582394113,56.505196169871,59.758572463995
"ENSG00000204366",13.7249958261396,11.7754463580859,12.9709185611744,14.128533223918,11.192722564,12.9194646541592
"ENSG00000204356",65.7759276505426,59.741951393399,57.242551396732,68.6393666326167,71.2311053496959,72.8715871504263
"ENSG00000204351",54.3053986478303,61.4968235288373,67.0164125660676,57.8848114920224,55.1125532702028,64.4763545006262
"ENSG00000204348",12.2385341843194,14.1152758720036,15.7721497997378,13.9703780012622,14.8032782298065,15.94368390841
"ENSG00000204344",13.9479650724126,16.0481785139356,18.4211402101185,14.0494556125901,17.330667195871,17.0324028399403
"ENSG00000168477",7.38275948770685,11.0378914026118,11.1744767886174,4.58650145701817,4.12634933235023,5.70972595202543
"ENSG00000213676",48.6568444089136,54.3756032690877,49.0519948404974,52.5338931255012,48.0203903552258,56.9520969960503
"ENSG00000204315",7.33321076631284,6.18020186828265,5.29798082076136,7.03790740818305,7.27269069826728,7.04038242389576
"ENSG00000204314",6.44133378122074,8.11310451021468,8.52548637823667,4.45470543813834,5.95741684858065,6.87102614565772
"ENSG00000221988",11.8421444131674,13.3014221280322,15.071841990097,13.4695531295189,14.468012346553,15.5323900898319
"ENSG00000204310",26.459017224399,26.9589052690519,28.2863458763638,25.6738644777914,25.660734910553,23.782460215428
"ENSG00000204308",74.5460513372816,60.0471465473883,63.6366661804095,69.3247059307919,69.890041816682,65.4441046619864
"ENSG00000204305",5.35126191055262,8.79979360669053,9.19534602224098,4.77101588344993,4.95161919882028,5.32262588748133
"ENSG00000204304",52.9428088094951,53.3074202301253,56.9380697403664,43.8617150832082,41.1087552235392,45.2665137976253
"ENSG00000213654",45.7582442073643,35.7332659462433,41.8966759159059,28.2570664478361,25.7896833271889,27.3631358124609
"ENSG00000204301",5.2026157463706,4.39989680334527,5.66335880840008,4.11203578905077,3.55897629915207,4.69358828259718
"ENSG00000179344",13.7993189082306,13.9118124360108,14.584671339912,12.599699404912,12.6627345136498,12.000102000867
"ENSG00000204267",13.0808624480175,18.4134409573524,17.7817287317508,20.9819262056693,22.3596554446728,23.7098789533259
"ENSG00000204264",24.6752632542148,18.9729654063328,19.6086186699444,23.2224585266265,24.8354650440829,23.2743913807138
"ENSG00000240065",6.1192670921597,4.45076266234348,5.14573999257856,5.48271438540103,5.75109938196313,5.25004462537932
"ENSG00000168394",27.4995403736732,28.1033870965117,26.6725930976262,21.5618286887406,23.1075562611613,26.2260293728626
"ENSG00000242574",2.32878990551827,2.44156123191414,3.8364688702065,2.13509550585329,1.70211909959447,2.22582537112856
"ENSG00000204257",17.639344816266,17.5232884248837,22.0749200865057,14.8665909296451,16.2732901794562,18.0243467553345
"ENSG00000204256",229.385805693549,240.493781343542,254.242183065272,231.908274820953,232.777681711207,250.671485546337
"ENSG00000204248",4.08776951500547,4.83225660483006,7.21621525586461,2.76771639647648,3.01739294928111,3.04841300828476
"ENSG00000204231",46.9226391601234,48.9838222152773,52.4317412261555,52.7711259594849,43.9714100728571,55.4036967378739
"ENSG00000112473",84.6539905016588,84.8951186680144,93.0191460196894,88.9359535401109,99.0065942930783,100.234722962887
"ENSG00000204228",15.3848779928388,12.7164647495528,13.7930190333615,22.1944495793638,22.6691316445991,25.1373104413323
"ENSG00000204227",31.9836996598307,30.8501434824151,34.2846345067661,33.9242952596689,36.4924019079724,38.1051626035595
"ENSG00000223501",22.6933143984546,22.1775145232201,21.8008865957766,22.1417311718118,22.4886038613088,25.2582792115023
"ENSG00000231500",2220.40207746888,1927.30739744222,2087.40444337998,2202.46963070466,2289.99493103774,2096.05007449015
"ENSG00000235863",2.70040531597331,3.05195153989267,4.17139869220866,1.95058107942152,1.65053973294009,2.20163161709455
"ENSG00000227057",51.0104086751289,47.7884745288194,49.9045434783211,65.1599517341891,67.7237084171982,67.1134736903328
"ENSG00000204220",35.080494746956,28.7646432634884,31.4834032682026,41.5948235584751,53.3846444872811,48.9923519188623
"ENSG00000237441",25.0964273860639,28.6883444749911,32.6099853967553,24.0923122512334,21.2764887449309,26.4437731591686
"ENSG00000231925",50.9113112323409,56.4865364175135,65.0068336340546,56.3296184692404,53.5135929039171,57.1940345363903
"ENSG00000236104",24.1302273188808,23.8052220111628,23.8409136934261,22.6952744511071,18.568571995576,22.5727725137277
"ENSG00000204209",54.6522396975883,52.3918347681575,51.3965035945125,47.5256444080676,48.3040768718249,53.2020651207793
"ENSG00000237649",39.2673617047495,40.3111932560823,40.1915786402586,40.856765852748,34.4808066084516,44.9761887492173
"ENSG00000112511",43.379905580452,43.4648765139714,55.4461096241749,33.8979360558929,38.5039972074931,39.3148503052599
"ENSG00000112514",99.0478940666174,96.9503272505905,88.4823693398421,100.270411163777,104.757693675041,101.710541958961
"ENSG00000197283",12.9569906445325,19.7868191503041,18.93875902594,14.0494556125901,14.9580163297696,18.5808030981167
"ENSG00000030110",40.6547259037817,39.4210407236136,41.2268162719016,34.5041977427401,37.4981995577327,38.7583939624777
"ENSG00000096433",202.976337190544,272.106912710931,262.158706130778,189.891704002063,208.019585717106,253.356992244111
"ENSG00000137288",19.1258064580862,16.8874651874061,21.6790939332304,28.2570664478361,33.4234295920369,31.5970427684119
"ENSG00000161904",54.5035935334063,64.1418481967443,73.5323200122913,68.5075706137369,72.752696666,77.9038879894995
"ENSG00000137309",1826.21722441887,1680.98947524338,1735.45409678698,2269.84375555603,2495.82239367204,2566.81214048384
"ENSG00000186577",29.8035559184944,29.2224359944723,33.6452230283983,37.5355061769763,48.9230292716774,47.2020141203458
"ENSG00000272325",8.32418519419296,7.57901299073346,8.31234921878076,9.80562380465953,11.8632543305069,10.9597705774047
"ENSG00000124614",2.27924118412426,3.61147598887299,4.90215466748609,3.32125967577178,2.91423421597235,3.12099427038678
"ENSG00000196821",90.1786729370904,85.1748808925046,86.7772720641947,85.746489883219,83.3264668301475,85.7184705424835
"ENSG00000217130",3.19589252991337,3.25541497588551,2.61854224474412,2.16145470962925,2.39844054942857,2.87905673004672
"ENSG00000124562",82.4738467603225,70.7289769370126,67.1077570629773,97.3972579521962,99.90923320953,98.8798727369828
"ENSG00000065060",28.7134840478263,36.0384611002326,30.6308546303789,42.0692892264425,43.7393029229124,46.8874953179037
"ENSG00000064995",23.5851913835467,24.2884476716458,27.4033490729036,22.6161968397792,27.440223060129,27.774429631039
"ENSG00000064999",51.3077010034929,56.0287436865296,55.3243169616287,54.3263189822669,51.2698904544516,57.9440409114445
"ENSG00000065029",28.8621302120083,37.5644368701789,39.0954446773425,36.0857499692981,29.6323461429401,35.782562216295
"ENSG00000023892",44.3956543690291,47.5850110928265,48.9910985092243,38.1681270675995,42.1661322399539,45.1939325355233
"ENSG00000112033",27.6977352592492,32.6813144063507,40.648301124807,27.2554167043493,29.7870842429032,33.1938305346563
"ENSG00000112039",15.6573959605058,15.3614894174598,14.7064640024583,16.7380943977387,15.9896036628571,17.0324028399403
"ENSG00000198755",1149.40646453745,953.912886722953,972.027239781527,1033.93976811229,965.333636620009,951.225827355016
"ENSG00000007866",27.0040531597331,26.7808747625582,25.6373554659831,20.0066356659586,23.1591356278157,23.6131039371899
"ENSG00000096060",67.0146456853927,64.7268055752237,54.5631128207147,76.8897974144942,77.2916809315852,72.8957809044603
"ENSG00000096063",131.353660415509,133.217684716315,119.204568467131,146.741687420805,143.725905182424,129.025290263354
"ENSG00000112062",113.838187402728,115.796128009428,99.8090869566422,114.267148368815,102.075566609014,108.000918007803
"ENSG00000156711",86.809359882298,93.2879854027193,80.6571907712462,90.7020201931007,83.3522565134747,92.5169154260392
"ENSG00000246982",1.38736419903216,2.41612830241503,2.46630141656132,1.10708655859059,1.49580163297696,2.68550669777467
"ENSG00000096070",27.4252172915822,28.3577163915027,26.0331816192584,22.9061480813149,19.7291077452995,23.6131039371899
"ENSG00000010030",2.50221043039729,1.72943920593918,1.82688993819357,3.26854126821984,3.63634534913364,3.14518802442079
"ENSG00000112078",153.477164517933,141.992045393506,124.654790116075,147.532463534084,133.538980268184,136.089866441284
"ENSG00000112079",38.6480026873244,45.1180169314133,50.2394733003233,34.1878872974285,33.7844851586175,39.1213002729878
"ENSG00000112081",309.431765105566,262.569564148766,254.851146378003,306.68933593337,290.314465214166,252.848923409397
"ENSG00000124762",31.1165970354356,27.8490578015206,33.2798450407596,29.0214833573391,34.1971200918525,36.000306002601
"ENSG00000137168",33.3710638588628,26.7045759740609,22.74477973051,40.118708147021,41.1861242735207,35.6132059380569
"ENSG00000198663",72.1181639889753,85.3783443284974,86.0160679232807,76.2044581163191,65.0931607178249,77.2748503846154
"ENSG00000137409",217.048174066442,202.980210332362,225.468666538723,178.92627523126,189.038378788295,195.267788808463
"ENSG00000226976",4.3107387612785,4.06926871985689,3.86691703584306,3.82208454751514,4.30687711564055,4.52423200435913
"ENSG00000137193",16.7226934704769,17.7776177198748,17.4163507441121,16.8435312128426,21.9985998780922,20.5163034208371
"ENSG00000065491",19.4726475078442,18.311709239356,16.3506649468325,17.8978993638812,16.4022385960922,17.1049841020423
"ENSG00000112130",25.715786403489,22.4318438182111,22.74477973051,25.7529420891193,27.1307468602028,23.782460215428
"ENSG00000137200",49.9451111651578,57.0460608664938,54.6240091519878,57.1731129900713,56.8404620531244,65.7586234644285
"ENSG00000198937",8.15076466931394,7.09578733025046,7.15531892459149,9.9901382310913,9.67113124769585,10.1613766942825
"ENSG00000112139",7.90302106234391,13.733781929517,17.2032135846561,5.06096712498556,10.9864050973825,12.5323645896151
"ENSG00000156639",105.414904765747,97.560717558569,98.6216084968164,97.3708987484202,104.216110325171,102.24280454771
"ENSG00000183826",17.366826848599,17.0909286233989,14.4324305117292,14.2076108352459,12.4048376803779,15.3146463035258
"ENSG00000124767",117.405695343097,98.1456749370484,80.0786756241516,137.252374061457,144.551175048894,113.734837713863
"ENSG00000112167",10.1327135250742,9.5627814916637,10.1087909913378,11.9670785142888,11.9148336971613,10.6210580209287
"ENSG00000217165",4.45938492546051,6.10390307978534,4.35408768602802,4.90281190232977,3.7395040824424,3.62906310510091
"ENSG00000164626",7.03591843794881,7.62987884973167,8.22100472187108,9.88470141598743,9.25849631446083,10.7662205451327
"ENSG00000164627",5.00442086079458,4.04383579035779,3.50153904820435,5.87810244204053,2.83686516599078,4.04035692367901
"ENSG00000124602",7.92779542304091,10.0460071521467,11.8747845982582,5.48271438540103,6.03478589856221,6.50811983514763
"ENSG00000124596",44.7672697794842,37.9713637421646,35.7461464573209,45.2851120871104,41.7277076233917,40.2584067125861
"ENSG00000001167",49.0284598193686,45.6775413803936,40.7091974560801,46.4712762570289,42.4756084398802,42.1455195272386
"ENSG00000161912",6.81294919167578,9.1304216901789,10.5350653102496,7.14334422328692,6.83426608170507,8.10490760139203
"ENSG00000234753",2.32878990551827,2.11093314842576,2.43585325092476,2.42504674738892,2.96581358262673,2.68550669777467
"ENSG00000137166",139.553973806217,144.815100567907,153.702340133353,104.646038990587,99.780284792894,117.654225867371
"ENSG00000112559",44.1479107620591,38.3528576846512,40.922334615536,39.6969608866055,46.4472196722673,46.2584577130196
"ENSG00000112561",10.4052314927412,10.6818303896243,11.4485102793464,9.64746858200373,8.22690898137327,10.3065392184866
"ENSG00000137218",8.39850827628397,8.79979360669053,9.19534602224098,7.22242183461482,6.11215494854378,8.27426387963007
"ENSG00000164663",15.8803652067788,23.856087870161,23.2015022150584,12.0197969218407,15.3706512630046,16.8872403157362
"ENSG00000124641",23.7833862691227,21.5925571447406,21.3137159455917,29.6541042479623,29.5549770929585,27.0970045180868
"ENSG00000112578",33.0737715304988,33.3171376438283,31.7574367589316,47.5256444080676,47.8140728886083,46.7181390396657
"ENSG00000112576",54.3053986478303,51.9849078961718,48.808409515405,59.0446164581649,64.5773670512811,67.3070237226049
"ENSG00000137413",34.337263926046,34.0546925993024,38.2428960395188,37.6936613996321,33.6555367419816,38.3471001438996
"ENSG00000188112",3.36931305479239,2.79762224490161,3.25795372311187,4.7973750872259,5.596361282,4.20971320191706
"ENSG00000112599",2.37833862691227,3.38257962338104,5.29798082076136,3.29490047199581,3.55897629915207,4.64520077452916
"ENSG00000048544",62.9764248917813,52.747895781145,49.3260283312265,73.8321297764821,79.2774865477788,65.9037859886325
"ENSG00000124496",33.6931305479239,40.5909554805725,35.8374909542306,37.720020603408,37.9882035409493,39.847112894008
"ENSG00000024048",63.3975890236303,70.9833062320037,65.8898304375149,59.4400045148044,60.5283867689124,58.8634035647367
"ENSG00000124659",19.0762577366922,14.1152758720036,16.1984241186497,16.7380943977387,18.5169926289217,17.7582154609605
"ENSG00000112624",24.5018427293358,25.8144234415922,23.9322581903358,23.6705649908179,21.6375443115115,19.887265815953
"ENSG00000146223",289.314984219599,259.186984525385,249.827199047971,328.751989493854,303.002989411143,297.921887174751
"ENSG00000221821",5.12829266427959,4.06926871985689,5.02394733003233,3.55849250975548,2.83686516599078,2.8064754679447
"ENSG00000137161",21.2564014780284,23.2202646326834,25.8809407910756,25.6475052740154,21.6117546281843,25.0647291792303
"ENSG00000181524",15.4839754356268,14.0644100130054,16.9596282595637,11.9670785142888,12.5079964136866,13.1130146864313
"ENSG00000124587",72.8366204491884,65.5660922486942,71.6749819084612,73.937566591586,72.4690101494009,78.3635693161456
"ENSG00000112640",27.3508942094912,28.4848810389982,25.6373554659831,23.4069729530582,20.7606950783871,23.6856851992919
"ENSG00000124733",23.4860939407587,18.4643068163506,21.8313347614132,33.4234703879255,28.2912826099263,28.7905673004672
"ENSG00000124702",95.951098979492,77.1126422412881,84.7372449665452,102.932690745149,95.3186695772903,97.6701850352825
"ENSG00000124541",34.436361368834,35.1228756382648,33.4320858689424,33.6870624256852,35.899239191447,38.8309752245797
"ENSG00000044090",22.7676374805456,28.2051188145081,26.9770747539918,19.7166844244229,16.5827663793825,23.4679414129859
"ENSG00000137171",46.4023775854863,49.9502735362434,48.8997540123146,37.2455549354406,33.6813264253088,40.7422817932662
"ENSG00000112651",55.4450192398924,49.8485418182469,45.4591112953834,65.7662134210364,69.8126727667005,67.863480065387
"ENSG00000112655",300.215702926281,336.147029189678,329.357807690665,266.623346193901,238.864046976424,293.325073908289
"ENSG00000112658",42.6366747595419,46.3642304768695,47.0728640741211,50.1352055818883,49.6451404048387,51.4601148303309
"ENSG00000112659",30.5715611001015,37.7170344471736,42.5969837255468,28.4415808742678,27.7496992600553,35.903530986465
"ENSG00000112667",45.9068903715463,33.7749303748122,37.055417579693,56.0923856352567,60.9410217021475,56.1295093588941
"ENSG00000171467",44.6433979759991,52.6207311336494,44.8196998170157,39.1170584035343,36.2087153913733,39.6535628617359
"ENSG00000124574",25.864432567671,33.4443022913238,32.975363384394,25.5420684589115,32.082366059023,37.2099937043013
"ENSG00000171462",4.58325672894553,5.64611034880144,5.99828863040223,4.0856765852748,3.66213503246083,4.71778203663118
"ENSG00000137221",34.1142946797729,41.7608702375314,45.1546296390178,42.438318079306,39.8966401071613,50.5165584230047
"ENSG00000204052",2.20491810203325,2.21266486642219,2.19226792583229,2.08237709830135,2.55317864939171,3.29035054862482
"ENSG00000171453",33.7922279907119,35.9367293822362,37.0249694140564,43.1500165812571,49.2582951549309,44.1777948660951
"ENSG00000137207",78.039236195559,83.59803926356,78.6476118392333,71.1962093988855,62.6431408017419,72.9441684125283
"ENSG00000124571",75.2645077974947,87.1077835344366,74.8720393002999,105.700407141626,102.178725342323,109.742868298252
"ENSG00000170734",10.3804571320442,11.7500134285868,9.80430933497218,12.1252337369446,8.43322644799078,10.5242830047926
"ENSG00000172432",63.0259736131753,64.1672811262434,67.8385130382547,84.5866849170764,91.9660107447558,116.105825609195
"ENSG00000124688",33.5197100230449,26.4248137495707,28.3776903732735,25.9110973117751,25.2738896606452,27.0002295019508
"ENSG00000096080",21.8262117740595,19.4561910668158,17.7817287317508,25.3048356249278,24.4744094775023,27.1937795342228
"ENSG00000112715",63.9426249589644,84.6407893730234,91.1922560814959,94.9194927972553,100.321868142765,124.936545831607
"ENSG00000237686",2.94814892294334,3.86580528386405,3.41019455129467,2.13509550585329,4.02319059904147,3.29035054862482
"ENSG00000181577",18.8780628511162,18.794934899839,20.8874416266799,15.9209590806838,18.568571995576,20.2259783724291
"ENSG00000180992",39.4655565903255,32.4269851113596,37.0249694140564,43.4926862303447,47.0661720721198,42.2422945433746
"ENSG00000137216",34.287715204652,41.8371690260287,43.5104286946436,33.0808007388379,33.6297470586544,38.4680689140696
"ENSG00000112759",35.9475973713511,44.7365229889267,39.9479933151661,54.4317557973708,48.9230292716774,59.6134099397909
"ENSG00000096384",2366.62035430259,2203.15295078952,2057.38255206233,2437.6728059976,2222.76122660376,2291.77754462526
"ENSG00000157593",91.8385551037896,84.081264924043,80.809431599429,79.1830481430033,68.7810854336129,82.8878013205048
"ENSG00000146232",11.2971084778333,10.351202306136,12.3315070828066,10.5436815103866,11.192722564,10.7904142991667
"ENSG00000124608",15.6326215998088,18.5151726753489,18.8778626946669,21.9044983378281,20.5801672950968,24.9437604090602
"ENSG00000096401",60.375117018596,51.9086091076745,48.3821351964931,64.0528651755986,56.0151921866544,53.5891651853234
"ENSG00000196284",10.0831648036802,9.48648270316638,7.91652306550548,9.1993621178123,8.89744074788018,7.62103252071191
"ENSG00000112782",8.22508775140495,7.62987884973167,7.61204140913989,6.53708253643969,5.15793666543779,5.39520714958335
"ENSG00000001561",23.6842888263347,25.3311977811092,19.4563778417616,22.7479928586591,19.4970005953548,17.7340217069264
"ENSG00000112796",3.4931848582774,5.26461640631485,3.53198721384091,3.11038604556405,3.53318661582488,2.87905673004672
"ENSG00000146233",2.30401554482127,2.13636607792487,2.31406058837853,2.00329948697345,2.29528181611982,2.75808795987669
"ENSG00000153291",6.44133378122074,13.8100807180143,16.1679759530131,11.2026616047858,13.1527384968664,15.4356150736959
"ENSG00000146072",33.5444843837419,38.1493942486584,34.9849423164069,45.2060344757825,48.4330252884608,47.879439233298
"ENSG00000198087",58.5170399663207,57.9107804694634,52.3099485636093,56.0396672277047,55.5251882034378,43.0164946724628
"ENSG00000146085",32.6773817593468,29.6547957959571,24.2367398467014,30.3130843423615,26.5117944603502,27.774429631039
"ENSG00000031691",5.59900551752265,5.9513055027907,4.93260283312265,7.45965466859851,9.46481378107834,6.53231358918164
"ENSG00000197261",1.33781547763815,2.69589052690519,3.31885005438499,2.74135719270051,3.5073969324977,3.72583812123693
"ENSG00000170927",19.4726475078442,24.5936428256351,20.4002709764949,11.7562048840811,9.90323839764055,10.9113830693367
"ENSG00000112118",138.984163510186,146.391942196852,130.257252593202,236.152106628884,239.457209692949,252.873117163431
"ENSG00000170915",43.132161973482,44.8382547069231,40.4656121309876,31.3410932896241,23.5717705610507,25.6453792760464
"ENSG00000096093",46.8235417173354,74.1115565603937,70.578847945545,49.1071966346256,47.9688109885714,52.5004462537932
"ENSG00000065308",20.3645244929363,28.5611798274956,28.0732087169079,23.8287202134737,22.5659729112903,25.1856979494003
"ENSG00000225791",6.19359017425071,5.79870792579607,5.60246247712696,5.0346079212096,5.1321469821106,4.71778203663118
"ENSG00000216775",17.490698652084,19.0492641948301,18.0557622224798,19.4003739791113,22.798080061235,20.6372721910072
"ENSG00000096092",23.5604170228497,23.0422341261897,18.8169663633938,23.6969241945939,24.9902031440461,22.0163161709455
"ENSG00000170899",32.5782843165588,26.6791430445617,29.38247983928,23.8550794172497,23.1075562611613,23.4679414129859
"ENSG00000112144",111.534171857907,116.126756092916,87.9951986896571,73.4367417198426,61.8952399852535,57.6053283549684
"ENSG00000112146",66.6430302749377,72.1786539184616,73.8368016686569,64.5800492511179,58.2588946361198,63.750541879606
"ENSG00000012660",126.4731113582,129.199281855456,112.688661020907,145.028339175368,145.737500481945,129.799490392443
"ENSG00000001084",87.7260112280871,88.404862938891,77.6428223732268,103.038127560253,94.8802449607281,92.9765967526853
"ENSG00000231683",65.1565686331175,61.9546162598212,52.4926375574287,76.1253805049912,91.1923202449401,76.2345189611531
"ENSG00000124743",1.33781547763815,2.2635307254204,2.37495691965165,1.73970744921379,2.321071499447,2.12905035499253
"ENSG00000137269",19.3735500650562,19.990282586297,21.0396824548626,22.1153719680359,20.8638538116959,18.7985468844227
"ENSG00000112175",15.8803652067788,14.700233250483,15.7417016341013,10.9390695670261,10.0321868142765,9.43556407326236
"ENSG00000151914",148.745261624805,198.554880599517,177.208324004777,134.853686517845,136.246897017539,150.630312615722
"ENSG00000168116",12.4367290698954,12.6147330315564,9.83475750060873,11.835282495409,13.8490599467005,9.82266413780646
"ENSG00000112200",77.1969079318609,72.2040868479607,66.5596900815192,62.4976721528165,59.1357438692442,51.919796156977
"ENSG00000112208",33.5444843837419,31.5876984378891,27.6469343979961,38.2472046789274,47.9946006718986,35.6132059380569
"ENSG00000112210",9.66200067183111,8.95239118368516,7.61204140913989,9.41023574802004,8.20111929804608,9.02427025468426
"ENSG00000146143",16.2519806172339,16.2516419499285,12.4228515797163,20.2965869074942,19.6775283786452,18.4840280819806
"ENSG00000272316",5.52468243543164,9.38475098516996,8.1296602249614,6.77431537042339,7.40163911490323,5.1774633632773
"ENSG00000215190",3.69137974385343,3.10281739889088,2.19226792583229,3.98023977017094,3.55897629915207,3.96777566157699
"ENSG00000198225",4.13731823639948,4.60336023933811,4.78036200493985,6.11533527602422,4.82267078218433,4.7903632987332
"ENSG00000118482",97.7596273103733,90.4903631578176,84.9808302916377,96.0002201520699,90.4444194284516,79.0168006750638
"ENSG00000168216",38.0534180305964,35.2754732152594,29.1388945141875,33.3180335728216,31.2313065092258,23.4437476589519
"ENSG00000082269",18.4568987192671,18.6677702523435,17.5076952410217,21.1927998358771,18.4396235789401,16.8630465617022
"ENSG00000154079",11.3218828385303,9.96970836364939,12.8491258986281,9.38387654424407,8.58796454795392,9.67750161360243
"ENSG00000232389",4.38506184336951,4.70509195733453,3.04481656365596,4.50742384569027,5.26109539874654,3.991969415611
"ENSG00000112305",18.4321243585701,17.6758860018784,15.3763236464626,15.8945998769078,12.4822067303594,13.3791459808054
"ENSG00000119900",12.9322162838355,11.7245804990877,9.77386116933562,13.9176595937103,14.7001194964977,11.5404206742209
