"","Reactions","bTS","mTS","wTS","rTS","Reaction Names","pathways","GPR","FC TTT vs Ctrl"
"227","MAR02358",43.339302823461,0.414532533163761,24.3757781469865,0.414532533163761,"NADPH:Oxidized-Thioredoxin Oxidoreductase(MAR02358)","Miscellaneous","ENSG00000184470 or ENSG00000198431",1.01457719258874
"228","MAR02386",698.344789559215,0.0315890573201565,588.229252913386,0.0315890573201565,"ATP-Binding Cassette (ABC) Tcdb:3.A.1.211.1(MAR02386)","Transport reactions","ENSG00000165029",-1.48369201214097
"229","MAR02593",18.5814811553497,-0.141675656195385,11.4428268280788,-0.141675656195385,"Acetyl-CoA:carnitine O-acetyltransferase(MAR02593)","Carnitine shuttle (mitochondrial)","ENSG00000095321 or ENSG00000157184",-0.51319683942445
"230","MAR02598",740.087683910153,0.136280916040705,483.838354710066,0.136280916040705,"CSNAT2m(MAR02598)","Carnitine shuttle (mitochondrial)","ENSG00000095321 or ENSG00000157184",-0.600887087973862
"231","MAR02600",0.148630433358015,0.0287014934304999,449.611084368877,0.0287014934304999,"r1005(MAR02600)","Carnitine shuttle (mitochondrial)","ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208",-0.512083125426943
"232","MAR02601",810.674770410941,0.0287014948121288,446.459955422938,0.0287014948121288,"palmitoyl-CoA:L-carnitine O-palmitoyltransferase(MAR02601)","Carnitine shuttle (mitochondrial)","ENSG00000095321 or ENSG00000157184",-0.512083125426943
"233","MAR02605",778.214609689838,0.0370574616148672,458.701051801925,0.0370574616148672,"HMR_2605(MAR02605)","Carnitine shuttle (cytosolic)","ENSG00000110090 or ENSG00000169169 or ENSG00000205560",-0.896003069963266
"234","MAR02606",778.214609689838,0.0370574594323206,458.701051801925,0.0370574594323206,"HMR_2606(MAR02606)","Carnitine shuttle (mitochondrial)","ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208",-0.896003069963218
"235","MAR02621",789.387851871519,0.034165792978534,431.900255265337,0.034165792978534,"HMR_2621(MAR02621)","Carnitine shuttle (mitochondrial)","ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208",-1.06392973123657
"236","MAR02622",0.148630433358015,0.0341657898501603,421.578240408367,0.0341657898501603,"HMR_2622(MAR02622)","Carnitine shuttle (mitochondrial)","ENSG00000095321 or ENSG00000157184",-1.06392973123657
"237","MAR02623",0.148630433358015,0.0397551300816167,475.914684957842,0.0397551300816167,"PTDCACRNCPT1(MAR02623)","Carnitine shuttle (cytosolic)","ENSG00000110090 or ENSG00000169169 or ENSG00000205560",-0.835477812336721
"238","MAR02625",0.148630433358015,0.0397548769108527,475.914684957842,0.0397548769108527,"PTDCACRNCPT2(MAR02625)","Carnitine shuttle (mitochondrial)","ENSG00000095321 or ENSG00000157184",-0.558058058027303
"239","MAR02636",768.770841022909,-0.0348643640575942,440.974247122772,-0.0348643640575942,"palmitoyl-CoA:L-carnitine O-palmitoyltransferase(MAR02636)","Carnitine shuttle (cytosolic)","ENSG00000110090 or ENSG00000169169 or ENSG00000205560",-0.579118069070223
"240","MAR02640",802.935771415579,-0.0336739260718677,496.119884241115,-0.0336739260718677,"palmitoyl-CoA:L-carnitine O-palmitoyltransferase(MAR02640)","Carnitine shuttle (mitochondrial)","ENSG00000095321 or ENSG00000157184",-0.600887087973862
"241","MAR02885",670.366570385115,-2.62701743353628,424.647415736518,-2.62701743353628,"RE1804M(MAR02885)","Bile acid biosynthesis","ENSG00000135929",-0.763732579523201
"242","MAR02891",814.540136566518,0.033389549268114,436.187334830501,0.033389549268114,"RE1807M(MAR02891)","Bile acid biosynthesis","ENSG00000135929",-0.763732579523201
"243","MAR03007",0.148630433358015,0.0450426441239715,458.220380228505,0.0450426441239715,"r2516(MAR03007)","Transport reactions","ENSG00000155380",0.0961553579756467
"244","MAR03008",0.148630433358015,0.031612407532105,468.352202055372,0.031612407532105,"r2499(MAR03008)","Transport reactions","ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000130829 or ENSG00000180879 or ENSG00000184343 or ENSG00000185825 or ENSG00000198753 or ENSG00000198910",-0.512083125427057
"245","MAR03011",0.148630433358015,0.0532608968018306,360.942155168134,0.0532608968018306,"C16txc(MAR03011)","Transport reactions","ENSG00000067829 or ENSG00000067840 or ENSG00000101986 or ENSG00000130821 or ENSG00000130822 or ENSG00000130829 or ENSG00000180879 or ENSG00000184343 or ENSG00000185825 or ENSG00000198753 or ENSG00000198910",-0.512083125427048
"246","MAR03029",0.148630433358015,-0.499700062520028,21.2528678760424,-0.499700062520028,"CRNCARtp(MAR03029)","Carnitine shuttle (peroxisomal)","ENSG00000095321",-0.600887087973862
"247","MAR03030",817.883541293795,0.0463288068881109,305.797583666058,0.0463288068881109,"Acetyl-CoA:carnitine O-acetyltransferase(MAR03030)","Carnitine shuttle (peroxisomal)","ENSG00000095321",-0.600887087973862
"248","MAR03119",659.509568797138,0.0484763731422539,446.655116204388,0.0484763731422539,"RE2426C(MAR03119)","Tryptophan metabolism",NA,1.77540923594635
"249","MAR03182",844.083103449582,0.032360228253607,446.006322961718,0.032360228253607,"HMR_3182(MAR03182)","Beta oxidation of odd-chain fatty acids (mitochondrial)","ENSG00000072778 or ENSG00000115361 or ENSG00000117054 or ENSG00000177646",-0.558058058027303
"250","MAR03183",844.083103449582,0.0323602266222133,446.006322961718,0.0323602266222133,"HMR_3183(MAR03183)","Beta oxidation of odd-chain fatty acids (mitochondrial)","ENSG00000084754 and ENSG00000113790 and ENSG00000127884",-0.558058058027242
"251","MAR03184",844.083103449582,0.0323602277241457,446.006322961718,0.0323602277241457,"HMR_3184(MAR03184)","Beta oxidation of odd-chain fatty acids (mitochondrial)","ENSG00000072506 and ENSG00000084754 and ENSG00000138796",-0.558058058027303
"252","MAR03185",844.083103449582,0.0323602276533726,446.006322961718,0.0323602276533726,"HMR_3185(MAR03185)","Beta oxidation of odd-chain fatty acids (mitochondrial)","ENSG00000084754 and ENSG00000138029 and ENSG00000167315",-0.558058058027303
"253","MAR03209",733.484462316861,-39.8349458648464,423.671362052057,-39.8349458648464,"RE2625M(MAR03209)","Bile acid biosynthesis","ENSG00000135929",-0.763732579523201
"254","MAR03214",714.611681702112,-0.209563555439464,447.458329127743,-0.209563555439464,"RE2626M(MAR03214)","Bile acid biosynthesis","ENSG00000135929",-0.763732579523201
"255","MAR03387",60.6230698165696,5.36541310441531e-05,37.8356981367395,5.36541310441531e-05,"Long-Chain-Fatty-Acid- Coenzyme A Ligase(MAR03387)","Fatty acid oxidation","ENSG00000068366 or ENSG00000123983 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142",-1.06996039372058
"256","MAR03491",60.6230698165696,5.36541337813128e-05,37.8356981367395,5.36541337813128e-05,"HMR_3491;RE2759X(MAR03491)","Beta oxidation of phytanic acid (peroxisomal)","ENSG00000242110",-1.06996039372058
"257","MAR03493",60.6230698165696,5.36541260391177e-05,37.8356981367395,5.36541260391177e-05,"RE3079X(MAR03493)","Beta oxidation of phytanic acid (peroxisomal)","ENSG00000140284",-1.06996039372058
"258","MAR03796",0.148630433358015,-2553.89897742894,458.041039594887,-2553.89897742894,"Propionyladenylate:CoA propionyltransferase(MAR03796)","Valine, leucine, and isoleucine metabolism","ENSG00000111058 or ENSG00000131069 or ENSG00000154930",-0.920798484108233
"259","MAR03797",752.731256584371,-96.157203678853,611.261848139666,-96.157203678853,"Propanoate:CoA ligase (AMP-forming)(MAR03797)","Propanoate metabolism","ENSG00000111058 or ENSG00000131069 or ENSG00000154930",-0.920798484108233
"260","MAR03806",248.655437841552,0.137119606641953,114.750492176824,0.137119606641953,"L-glutamate gamma-semialdehyde:NAD+ oxidoreductase(MAR03806)","Arginine and proline metabolism","ENSG00000159423",-0.516423872312249
"261","MAR03817",752.137126901984,-0.20973068078995,327.686769210611,-0.20973068078995,"Aldehyde Dehydrogenase (NAD+)(MAR03817)","Bile acid biosynthesis","ENSG00000111275 or ENSG00000137124 or ENSG00000164904",-0.766839360945136
"262","MAR03820",461.790748435013,-1.35010015211457,485.039452925911,-1.35010015211457,"G5SADrm(MAR03820)","Arginine and proline metabolism","ENSG00000159423",-0.637834775995065
"263","MAR03822",461.790748435013,-1.35010015211457,485.039452925911,-1.35010015211457,"(S)-1-pyrroline-5-carboxylate:NAD+ oxidoreductase(MAR03822)","Alanine, aspartate and glutamate metabolism","ENSG00000159423",-0.516423872312249
"264","MAR03855",592.188557050149,0.371711129145094,334.83188174826,0.371711129145094,"Propane-1,2-diol:NADP+ 1-oxidoreductase(MAR03855)","Pyruvate metabolism","ENSG00000085662 or ENSG00000198074",0.0711616892271361
"265","MAR03868",701.01701407032,0.0436900778824002,493.896980136298,0.0436900778824002,"glutathione:NAD+ oxidoreductase(MAR03868)","Glutathione metabolism","ENSG00000104687",0.564250380190527
"266","MAR03871",799.865481616593,0.0390480642597612,469.344937956097,0.0390480642597612,"ATP:dephospho-CoA 3'-phosphotransferase(MAR03871)","Pantothenate and CoA biosynthesis","ENSG00000068120",-0.512083125427013
"267","MAR03875",0.148630433358015,0.0172827113355997,429.612607405926,0.0172827113355997,"ATP:L-methionine S-adenosyltransferase(MAR03875)","Cysteine and methionine metabolism","ENSG00000038274 or ENSG00000151224 or ENSG00000168906",-0.513266663879609
"268","MAR03877",0.148630433358015,0.00985995624889874,449.525501288301,0.00985995624889874,"S-Adenosyl-L-homocysteine hydrolase(MAR03877)","Cysteine and methionine metabolism","ENSG00000101444 or ENSG00000158467 or ENSG00000168710",-0.513266663879682
"269","MAR03899",618.752100395034,-0.0253218128868814,262.43605652431,-0.0253218128868814,"L-Alanine:2-oxoglutarate aminotransferase(MAR03899)","Alanine, aspartate and glutamate metabolism","ENSG00000167701",-0.809105367472293
"270","MAR03903",851.594930492727,0.040255914898703,466.971183773205,0.040255914898703,"L-aspartate:L-glutamine amido-ligase (AMP-forming)(MAR03903)","Alanine, aspartate and glutamate metabolism","ENSG00000070669",0.0775725773708976
"271","MAR03915",0.148630433358015,0.0447007452192431,407.819476942537,0.0447007452192431,"HMR_3915(MAR03915)","Sulfur metabolism","ENSG00000150540",-1.11588034443967
"272","MAR03916",389.635199642833,0.051479391905485,303.64974861339,0.051479391905485,"MTHFTe;5MTHFt(MAR03916)","Transport reactions","ENSG00000110195 or ENSG00000110203",0.656644818467546
"273","MAR03917",0.148630433358015,0.00985995624889874,449.525501288301,0.00985995624889874,"5-methyltetrahydrofolate:L-homocysteine S-methyltransferase(MAR03917)","Cysteine and methionine metabolism","ENSG00000116984",-0.558088378939604
"274","MAR03931",44.0020391496537,0.31076806560152,24.4126284136437,0.31076806560152,"NADPH:oxidized-thioredoxin oxidoreductase(MAR03931)","Pyrimidine metabolism","ENSG00000184470 or ENSG00000197763 or ENSG00000198431",0.300906074242791
"275","MAR03937",784.221384734874,0.0369036562229877,426.412525676869,0.0369036562229877,"S-Formylglutathione hydrolase(MAR03937)","Glutathione metabolism","ENSG00000139684",0.841444566305567
"276","MAR03964",689.221435474444,0.0721521704150543,406.034471970014,0.0721521704150543,"ATP phosphohydrolase(MAR03964)","Transport reactions",NA,-0.512083125426926
"277","MAR03965",0.148630433358015,0.0425121439257564,477.532927193236,0.0425121439257564,"NDP8(MAR03965)","Nucleotide metabolism","ENSG00000128951",-0.512083125427058
"278","MAR03970",0.148630433358015,0.0388283553200496,436.359443287429,0.0388283553200496,"uridine 5'-monophosphate phosphohydrolase(MAR03970)","Pyrimidine metabolism","ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000185013 or ENSG00000205309 or ENSG00000250741",-0.512083125426947
"279","MAR03971",864.642953728884,0.0464580737807185,528.285433717659,0.0464580737807185,"FUMtm(MAR03971)","Transport reactions","ENSG00000183048",0.307237224489252
"280","MAR03977",736.747907781522,-0.0216291609718044,614.30727309064,-0.0216291609718044,"diphosphate phosphohydrolase(MAR03977)","Oxidative phosphorylation","ENSG00000107902 or ENSG00000138777 or ENSG00000143363 or ENSG00000180817",-0.512083125426962
"281","MAR03995",804.174199575608,0.0363822067093646,443.631442162442,0.0363822067093646,"r0027(MAR03995)","Cysteine and methionine metabolism","ENSG00000181652 or ENSG00000184470 or ENSG00000197763 or ENSG00000198431",1.01457719258874
"282","MAR03998",745.553575804685,0.0357498824349469,500.549613932549,0.0357498824349469,"ADP phosphohydrolase(MAR03998)","Purine metabolism","ENSG00000054179 or ENSG00000138185 or ENSG00000168032 or ENSG00000171302 or ENSG00000187097 or ENSG00000188833 or ENSG00000197217 or ENSG00000197586",-0.512083125426991
"283","MAR04010",0.148630433358015,0.0364109629442657,468.842815256941,0.0364109629442657,"adenosine 5'-monophosphate phosphohydrolase(MAR04010)","Purine metabolism","ENSG00000014257 or ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000146587 or ENSG00000185013 or ENSG00000205309 or ENSG00000250741",-0.512083125427008
"284","MAR04042",736.862704351612,0.0178105650889629,294.556907853453,0.0178105650889629,"IMP:L-aspartate ligase (GDP-forming)(MAR04042)","Purine metabolism","ENSG00000035687 or ENSG00000185100",-0.550589157295032
"285","MAR04059",835.175601320861,0.0394623190511459,449.802283232103,0.0394623190511459,"UDP phosphohydrolase(MAR04059)","Pyrimidine metabolism","ENSG00000054179 or ENSG00000138185 or ENSG00000168032 or ENSG00000171302 or ENSG00000187097 or ENSG00000188833 or ENSG00000197217 or ENSG00000197586",-0.512083125426929
"286","MAR04064",0.148630433358015,0.0535532527932793,486.612503166533,0.0535532527932793,"pyridoxal-5'-phosphate phosphohydrolase(MAR04064)","Vitamin B6 metabolism","ENSG00000100092 or ENSG00000100101 or ENSG00000144362 or ENSG00000213160 or ENSG00000241360",-0.512083125426988
"287","MAR04065",0.148630433358015,0.0359925324553317,442.938032501396,0.0359925324553317,"ATP:pyridoxal 5'-phosphotransferase(MAR04065)","Vitamin B6 metabolism","ENSG00000160209",-0.51208312542694
"288","MAR04066",0.148630433358015,0.0486653798048361,456.17682706763,0.0486653798048361,"ATP:pyridoxine 5'-phosphotransferase(MAR04066)","Vitamin B6 metabolism","ENSG00000160209",-0.512083125426911
"289","MAR04068",1068.82440962422,0.0373810084869345,491.033672022994,0.0373810084869345,"ATP:pyridoxal 5'-phosphotransferase(MAR04068)","Vitamin B6 metabolism","ENSG00000160209",-0.51208312542696
"290","MAR04080",0.148630433358015,0.0330790855019817,529.571897560742,0.0330790855019817,"AMP aminohydrolase(MAR04080)","Purine metabolism","ENSG00000116337 or ENSG00000116748 or ENSG00000133805",-0.550589157295001
"291","MAR04099",0.148630433358015,0.0497327175685847,320.053634728677,0.0497327175685847,"Acetate:CoA ligase (AMP-forming)(MAR04099)","Glycolysis / Gluconeogenesis","ENSG00000111058 or ENSG00000154930",0.258207822023051
"292","MAR04101",677.323470300343,0.0321637693439078,464.427364641492,0.0321637693439078,"GTP:oxaloacetate carboxy-lyase (adding GTP(MAR04101)","Pyruvate metabolism","ENSG00000124253",-1.00463236713739
"293","MAR04118",793.718681303892,0.0424894835818633,431.257994839019,0.0424894835818633,"glutathione:NADP+ oxidoreductase(MAR04118)","Alanine, aspartate and glutamate metabolism","ENSG00000104687",0.564250380190527
"294","MAR04135",96.8329157485718,0.48769599227762,50.219832882912,0.48769599227762,"ATP:GMP phosphotransferase(MAR04135)","Purine metabolism","ENSG00000143774",0.476353853229731
"295","MAR04137",863.671715770978,-0.0455746358826273,358.362818198168,-0.0455746358826273,"pyruvate:NAD+ 2-oxidoreductase (CoA-acetylating)(MAR04137)","Glycolysis / Gluconeogenesis","ENSG00000091140 and ENSG00000110435 and (ENSG00000131828 or ENSG00000163114) and ENSG00000150768 and ENSG00000168291",-0.527118132984056
"296","MAR04149",814.997495359554,0.0405826902354355,305.143480035078,0.0405826902354355,"acetyl-CoA:oxaloacetate C-acetyltransferase [(pro-S)-carboxymethyl-forming, ADP-phosphorylating](MAR04149)","Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism","ENSG00000131473",-0.512083125427072
"297","MAR04158",757.908382672,0.0354988822939129,415.192387123298,0.0354988822939129,"UAGDP(MAR04158)","Amino sugar and nucleotide sugar metabolism","ENSG00000117143 or ENSG00000197355",-0.527489318750239
"298","MAR04171",615.2520691826,-0.0699465687189066,418.48933722986,-0.0699465687189066,"GTP:pyruvate 2-O-phosphotransferase(MAR04171)","Purine metabolism","ENSG00000067225 or ENSG00000143627",0.404904051782668
"299","MAR04172",0.148630433358015,0.0315307937540646,455.860037349735,0.0315307937540646,"L-asparagine amidohydrolase(MAR04172)","Alanine, aspartate and glutamate metabolism","ENSG00000162174 or ENSG00000166183",0.0775725773707419
"300","MAR04177",0.148630433358015,0.0382262285370328,307.475607620261,0.0382262285370328,"cytidine-5'-monophosphate phosphohydrolase(MAR04177)","Pyrimidine metabolism","ENSG00000014257 or ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000146587 or ENSG00000185013 or ENSG00000205309 or ENSG00000250741",-0.512083125427
"301","MAR04179",702.887183150164,0.0363822089999665,296.643862730121,0.0363822089999665,"cytidine-5'-monophosphate phosphohydrolase(MAR04179)","Pyrimidine metabolism","ENSG00000014257 or ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000146587 or ENSG00000185013 or ENSG00000205309 or ENSG00000250741",-0.554898373100591
"302","MAR04180",685.295637329188,0.0397566023259134,315.191938405383,0.0397566023259134,"ATP:cytidine 5'-phosphotransferase(MAR04180)","Nucleotide metabolism","ENSG00000130717 or ENSG00000143179 or ENSG00000198276",-0.512083125426988
"303","MAR04182",818.181567686992,0.0324544240765483,440.664534101391,0.0324544240765483,"GTP:cytidine 5'-phosphotransferase(MAR04182)","Pyrimidine metabolism","ENSG00000116199 or ENSG00000141560 or ENSG00000162408 or ENSG00000167363 or ENSG00000172456",-0.512083125426979
"304","MAR04183",702.887183150164,0.036382208388364,296.643862730121,0.036382208388364,"CDP phosphohydrolase(MAR04183)","Pyrimidine metabolism","ENSG00000138185 or ENSG00000168032 or ENSG00000188833",-0.554898373100472
"305","MAR04186",881.545779279681,0.018417329312303,430.008587560472,0.018417329312303,"ATP:adenylylsulfate 3'-phosphotransferase(MAR04186)","Nucleotide metabolism","ENSG00000138801 or ENSG00000198682",-0.512083125426996
"306","MAR04187",763.674961486304,0.036906847076554,606.837155645059,0.036906847076554,"3'-phospho-5'-adenylyl sulfate 3'-phosphohydrolase(MAR04187)","Sulfur metabolism","ENSG00000104331 or ENSG00000162813",-0.512083125427027
"307","MAR04192",702.887183150164,0.0363822080994596,296.643862730121,0.0363822080994596,"CTP phosphohydrolase(MAR04192)","Pyrimidine metabolism","ENSG00000138185 or ENSG00000168032 or ENSG00000188833",-0.554898373100498
"308","MAR04193",0.148630433358015,0.0244090559970769,355.266124839453,0.0244090559970769,"CTP:pyruvate 2-O-phosphotransferase(MAR04193)","Pyruvate metabolism","ENSG00000067225 or ENSG00000143627",0.323341101779422
"309","MAR04198",863.952422117786,0.074029048997651,396.918670706466,0.074029048997651,"L-Serine:pyruvate aminotransferase(MAR04198)","Glycine, serine and threonine metabolism","ENSG00000172482",-0.854436743110443
"310","MAR04209",1092.43914078179,0.0396658687942322,423.016895725337,0.0396658687942322,"r0163(MAR04209)","Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism","ENSG00000105953 or ENSG00000181192 or ENSG00000197444",0.257567411711089
"311","MAR04210",737.604005378069,-0.130176941055646,410.435975179075,-0.130176941055646,"UTP:pyruvate 2-O-phosphotransferase(MAR04210)","Pyrimidine metabolism","ENSG00000067225 or ENSG00000143627",0.323341101779426
"312","MAR04252",810.41473781303,0.0417808796548943,472.912057691563,0.0417808796548943,"nicotinate D-ribonucleotide phosphohydrolase(MAR04252)","Nicotinate and nicotinamide metabolism","ENSG00000014257 or ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000146587 or ENSG00000185013 or ENSG00000205309 or ENSG00000250741",-0.512083125426999
"313","MAR04253",784.4019653377,0.0341787080646854,320.027561811503,0.0341787080646854,"ATP:beta-D-ribosylnicotinate 5-phosphotransferase(MAR04253)","Nicotinate and nicotinamide metabolism","ENSG00000077009 or ENSG00000106733",-0.512083125427028
"314","MAR04254",675.823117281411,0.0427234434688588,544.537769308137,0.0427234434688588,"5-phospho-alpha-D-ribose 1-diphosphate:nicotinate ligase (ADP, diphosphate-forming)(MAR04254)","Nicotinate and nicotinamide metabolism","ENSG00000147813",-0.512083125426911
"315","MAR04269",743.039747497065,0.051587343179557,332.801651958373,0.051587343179557,"ATP:NAD+ 2'-phosphotransferase(MAR04269)","Nicotinate and nicotinamide metabolism","ENSG00000008130 or ENSG00000152620",-0.512083125426911
"316","MAR04280",15.587670302835,0.0148948610388786,9.51861289087434,0.0148948610388786,"(S)-Lactate:NAD+ oxidoreductase(MAR04280)","Pyruvate metabolism","ENSG00000111716 or ENSG00000134333 or ENSG00000151116 or ENSG00000166796 or ENSG00000166800 or ENSG00000171989",0.0961553579756467
"317","MAR04285",0.148630433358015,0.0361105245047222,482.1685820935,0.0361105245047222,"succinate-semialdehyde:NAD+ oxidoreductase(MAR04285)","Alanine, aspartate and glutamate metabolism","ENSG00000112294 or ENSG00000137261",-0.688587167747759
"318","MAR04287",729.958115674531,0.0364704234497205,614.399196822499,0.0364704234497205,"succinate-semialdehyde:NADP+ oxidoreductase(MAR04287)","Alanine, aspartate and glutamate metabolism","ENSG00000134333",-0.688587167747779
"319","MAR04295",760.691695430939,0.0373060090875822,521.07606135935,0.0373060090875822,"acetyl-CoA:carbon-dioxide ligase (ADP-forming)(MAR04295)","Fatty acid biosynthesis (even-chain)","ENSG00000076555",-0.564659004074036
"320","MAR04301",719.7812287039,-0.175701487571126,752.830866451487,-0.175701487571126,"UTP:D-fructose-6-phosphate 1-phosphotransferase(MAR04301)","Glycolysis / Gluconeogenesis","ENSG00000067057 or ENSG00000141959 or ENSG00000152556 or ENSG00000160226",-0.708673820806607
"321","MAR04304",492.342444988176,0.0010145617496165,318.560189507266,0.0010145617496165,"D-glucose-6-phosphate:NADP+ 1-oxidoreductase(MAR04304)","Pentose phosphate pathway","ENSG00000160211",0.277102599983002
"322","MAR04306",770.457466888885,2.8539489596342,354.080637480435,2.8539489596342,"D-glucose-6-phosphate:NADP+ 1-oxidoreductase(MAR04306)","Pentose phosphate pathway","ENSG00000160211",0.455158159346334
"323","MAR04312",562.050652448495,-0.0114377556570345,357.298958231396,-0.0114377556570345,"SBT_Dtde;SBTle(MAR04312)","Transport reactions","ENSG00000095139 or ENSG00000105669 or ENSG00000122218 or ENSG00000129083 or ENSG00000158623 or ENSG00000181789 or ENSG00000184432",-0.62081892799112
"324","MAR04315",816.865713915719,0.419692055096373,421.682144509136,0.419692055096373,"D-Glucitol:NAD+ 2-oxidoreductase(MAR04315)","Fructose and mannose metabolism","ENSG00000140263",-0.600998752255365
"325","MAR04316",426.699981508766,0.230503433555233,301.171182417007,0.230503433555233,"D-Glucitol:NADP+ 1-oxidoreductase(MAR04316)","Fructose and mannose metabolism","ENSG00000085662 or ENSG00000198074",0.165772552765085
"326","MAR04319",887.115549538197,0.269191679216323,337.164820588256,0.269191679216323,"ATP:D-fructose 6-phosphotransferase(MAR04319)","Fructose and mannose metabolism","ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883",-0.600998752255553
"327","MAR04321",907.275262966422,-0.0234246519062972,566.833277288548,-0.0234246519062972,"FRUt1r(MAR04321)","Transport reactions","ENSG00000109667 or ENSG00000133460 or ENSG00000136856 or ENSG00000142583 or ENSG00000163581 or ENSG00000197241",-0.51511167425893
"328","MAR04332",0.148630433358015,1.42521379622451,293.73371659167,1.42521379622451,"5,6,7,8-tetrahydrofolate:NAD+ oxidoreductase(MAR04332)","Folate metabolism","ENSG00000178700 or ENSG00000228716",0.668084231863993
"329","MAR04333",0.148630433358015,1.42745964447938,440.507360574881,1.42745964447938,"5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase(MAR04333)","Folate metabolism","ENSG00000178700 or ENSG00000228716",0.668084231863993
"330","MAR04336",0.148630433358015,0.0520800807981596,732.704033357813,0.0520800807981596,"10-formyltetrahydrofolate:NADP+ oxidoreductase(MAR04336)","Folate metabolism","ENSG00000136010 or ENSG00000144908",1.09872840020983
"331","MAR04352",771.618276322099,0.145198904657443,467.193245862521,0.145198904657443,"D-ribose-5-phosphate aldose-ketose-isomerase(MAR04352)","Pentose phosphate pathway","ENSG00000153574",0.497781206943982
"332","MAR04355",696.196006966975,-0.00333373127244535,630.239211574594,-0.00333373127244535,"sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase(MAR04355)","Glycolysis / Gluconeogenesis","ENSG00000109107 or ENSG00000136872 or ENSG00000149925 or ENSG00000285043",-0.777929292264021
"333","MAR04358",645.639928458889,0.231040652311315,499.491966488523,0.231040652311315,"ATP:pyruvate 2-O-phosphotransferase(MAR04358)","Glycolysis / Gluconeogenesis","ENSG00000067225 or ENSG00000121900 or ENSG00000143627 or ENSG00000143630",0.323341101779418
"334","MAR04363",16.488648613513,-0.140205631830412,10.6532259478483,-0.140205631830412,"2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming)(MAR04363)","Glycolysis / Gluconeogenesis","ENSG00000074800 or ENSG00000108515 or ENSG00000111674",-0.720162293824592
"335","MAR04379",662.11407193347,0.0918426351791814,439.215277846852,0.0918426351791814,"ATP:D-fructose-6-phosphate 1-phosphotransferase(MAR04379)","Glycolysis / Gluconeogenesis","ENSG00000067057 or ENSG00000141959 or ENSG00000152556",-0.70867382080661
"336","MAR04390",696.037487024387,0.0469070805277684,532.234898647101,0.0469070805277684,"Glycerone phosphate phosphohydrolase(MAR04390)","Glycerolipid metabolism","ENSG00000162551 or ENSG00000163283 or ENSG00000163286 or ENSG00000163295",0.304480548170045
"337","MAR04394",0.148630433358015,0.0995791284794649,448.116510962043,0.0995791284794649,"ATP:D-glucose 6-phosphotransferase(MAR04394)","Glycolysis / Gluconeogenesis","ENSG00000106633 or ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883",-0.6009987522554
"338","MAR04398",761.346027667587,0.0590332865779658,298.212700227969,0.0590332865779658,"2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase (D-glyceraldehyde-3-phosphate-forming)(MAR04398)","Pentose phosphate pathway","ENSG00000023697",-0.563201968065784
"339","MAR04408",26.3406513581484,0.987540596518544,16.3876776770786,0.987540596518544,"(S)-malate hydro-lyase (fumarate-forming)(MAR04408)","Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism","ENSG00000091483",0.254645309798459
"340","MAR04410",31.0238033096553,0.993287872184048,16.0982233107419,0.993287872184048,"(S)-malate hydro-lyase (fumarate-forming)(MAR04410)","Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism","ENSG00000091483",0.257308159605911
"341","MAR04411",843.062910829451,0.043925947368445,409.56757056161,0.043925947368445,"Phosphate Transport In/Out via Na+ Symporter(MAR04411)","Transport reactions","ENSG00000144136 or ENSG00000168575",0.337004718516524
